event_id,user_id,event_date,country,subscription_plan,device_type,traffic_source,event_type,session_duration_mins,monthly_revenue,customer_support_tickets
E52613,U10305,2023-02-25,Australia,Enterprise,Mobile,Referral,Login,73,$240.54,2
E52614,U11149,2024-03-28,Canada,Free,Tablet,Organic,Login,125,$156.6,0
E52615,U10644,2024-07-31,UK,Free,Mobile,Ads,Churn,175,$90.48,4
E52616,U10933,2023-02-18,Australia,Basic,Desktop,Email,Upgrade,176,$182.62,1
E52617,U11025,2024-03-20,USA,Pro,Desktop,Organic,Feature_Use,29,$214.55,1
E52618,U10260,2024-03-31,Australia,Free,Tablet,Ads,Login,168,$290.05,1
E52619,U10498,2023-06-04,USA,Pro,Desktop,Organic,Upgrade,77,$422.99,1
E52620,U10093,2024-06-06,USA,Free,Tablet,Email,Login,156,$167.57,3
E52621,U10904,2023-11-16,India,Basic,Mobile,Referral,Login,93,$13.48,0
E52622,U10996,2023-05-21,India,Pro,Mobile,Ads,Login,32,$405.26,1
E52623,U10414,2024-07-23,Australia,Basic,Mobile,Ads,Login,59,$298.02,0
E52624,U10552,2023-07-29,USA,Pro,Desktop,Referral,Feature_Use,13,$202.3,3
E52625,U10621,2024-03-30,USA,Free,Desktop,Organic,Login,95,$479.73,3
E52626,U10119,2023-02-22,India,Basic,Tablet,Email,Downgrade,76,$95.78,2
E52627,U11153,2024-04-02,India,Basic,Tablet,Email,Feature_Use,162,$440.45,1
E52628,U11164,2023-10-24,Germany,Free,Desktop,Organic,Login,42,$151.9,1
E52629,U10654,2024-08-21,Germany,Pro,Mobile,Email,Login,5,$128.39,1
E52630,U10611,2024-01-02,Canada,Basic,Tablet,Referral,Feature_Use,128,$454.17,0
E52631,U10231,2023-10-13,UK,Free,Desktop,Email,Login,6,$249.55,5
E52632,U10644,2023-11-03,India,Free,Tablet,Referral,Feature_Use,43,$443.94,0
E52633,U10770,2024-08-04,UK,Pro,Mobile,Ads,Login,120,$320.82,1
E52634,U10600,2024-03-02,UK,Pro,Mobile,Email,Feature_Use,49,$235.99,1
E52635,U10160,2024-07-01,Germany,Free,Desktop,Referral,Feature_Use,47,$297.37,0
E52636,U10141,2023-08-24,Germany,Basic,Tablet,Referral,Login,133,$365.65,0
E52637,U11170,2024-02-21,Australia,Pro,Mobile,Organic,Churn,113,$175.27,3
E52638,U10586,2023-09-19,Germany,Free,Mobile,Organic,Feature_Use,116,$269.87,2
E52639,U10340,2024-06-26,UK,Basic,Mobile,Referral,Login,88,$440.55,1
E52640,U10418,2023-12-02,India,Pro,Mobile,Ads,Login,119,$180.8,2
E52641,U10029,2023-06-10,UK,Pro,Desktop,Email,Feature_Use,80,$308.72,2
E52642,U10356,2023-03-07,Australia,Enterprise,Desktop,Email,Upgrade,98,$124.91,2
E52643,U10846,2024-08-18,Germany,Enterprise,Mobile,Ads,Churn,148,$85.31,1
E52644,U11088,2023-02-01,Canada,Pro,Mobile,Ads,Login,44,$17.4,1
E52645,U11114,2024-02-12,Australia,Free,Desktop,Referral,Login,73,$147.41,1
E52646,U10436,2023-02-09,India,Pro,Desktop,Organic,Feature_Use,116,$26.46,2
E52647,U10195,2024-05-31,USA,Enterprise,Tablet,Email,Login,47,$42.89,1
E52648,U10621,2023-12-21,Australia,Pro,Tablet,Referral,Login,2,$33.38,0
E52649,U11170,2024-06-03,India,Enterprise,Tablet,Ads,Upgrade,23,$219.2,2
E52650,U10543,2023-04-03,Germany,Pro,Tablet,Referral,Downgrade,76,$394.76,2
E52651,U10834,2023-01-02,UK,Free,Mobile,Ads,Login,150,$359.69,2
E52652,U11140,2023-02-14,UK,Free,Tablet,Organic,Downgrade,74,$403.82,3
E52653,U10075,2024-01-08,UK,Enterprise,Desktop,Ads,Login,172,$81.68,0
E52654,U10781,2024-05-10,USA,Free,Desktop,Referral,Login,71,$444.55,1
E52655,U10685,2023-06-23,Australia,Free,Tablet,Email,Churn,126,$390.7,1
E52656,U10529,2023-11-11,UK,Free,Tablet,Organic,Churn,90,$430.9,0
E52657,U10099,2023-08-19,Canada,Free,Tablet,Email,Login,125,$141.85,1
E52658,U10192,2024-06-07,Germany,Basic,Desktop,Ads,Churn,29,$180.12,0
E52659,U10546,2023-09-23,Australia,Basic,Mobile,Email,Feature_Use,68,$156.56,1
E52660,U10031,2024-01-29,UK,Free,Desktop,Email,Login,54,$300.23,2
E52661,U11132,2024-01-19,Germany,Basic,Mobile,Referral,Upgrade,42,$68.13,4
E52662,U10888,2024-02-25,India,Free,Tablet,Email,Churn,69,$356.71,1
E52663,U10587,2023-10-29,UK,Free,Desktop,Email,Login,101,$42.68,1
E52664,U10597,2023-03-06,India,Pro,Mobile,Email,Login,143,$446.93,1
E52665,U10492,2024-07-09,Canada,Free,Mobile,Email,Login,65,$18.3,4
E52666,U10536,2023-10-29,Australia,Pro,Tablet,Ads,Churn,49,$398.54,0
E52667,U10497,2024-04-20,Canada,Pro,Mobile,Ads,Feature_Use,89,$105.56,6
E52668,U11089,2023-12-18,India,Free,Tablet,Referral,Feature_Use,17,$157.04,1
E52669,U10782,2023-05-22,USA,Basic,Desktop,Ads,Upgrade,87,$457.77,3
E52670,U10687,2023-04-15,India,Free,Desktop,Email,Churn,157,$291.04,1
E52671,U10159,2024-06-28,Australia,Free,Desktop,Referral,Login,19,$126.93,0
E52672,U10073,2023-08-15,Australia,Basic,Mobile,Organic,Churn,2,$30.16,3
E52673,U11133,2023-11-28,Germany,Basic,Mobile,Referral,Login,170,$244.54,2
E52674,U10367,2023-07-12,Germany,Free,Desktop,Organic,Downgrade,73,$458.12,0
E52675,U11075,2024-05-19,USA,Basic,Tablet,Organic,Feature_Use,66,$7.65,2
E52676,U10443,2023-08-17,India,Pro,Mobile,Organic,Churn,93,$20.6,1
E52677,U11181,2023-08-07,Germany,Basic,Mobile,Referral,Login,115,$181.49,3
E52678,U10141,2024-01-02,UK,Free,Desktop,Organic,Login,52,$250.67,1
E52679,U10126,2023-08-27,UK,Free,Desktop,Referral,Login,47,$400.72,2
E52680,U10107,2024-02-27,UK,Basic,Tablet,Ads,Login,94,$369.32,0
E52681,U10632,2024-02-12,Germany,Free,Mobile,Organic,Login,130,$407.26,0
E52682,U10946,2024-04-23,Germany,Basic,Tablet,Email,Login,34,$175.22,2
E52683,U10423,2023-01-02,UK,Enterprise,Desktop,Email,Login,40,$179.65,1
E52684,U10818,2024-02-21,USA,Free,Mobile,Ads,Login,102,$208.7,3
E52685,U10159,2024-01-22,UK,Basic,Mobile,Referral,Login,35,$249.19,1
E52686,U11164,2024-08-07,USA,Pro,Mobile,Referral,Downgrade,118,$39.92,3
E52687,U10529,2024-04-25,Canada,Enterprise,Mobile,Organic,Login,153,$431.61,0
E52688,U10839,2023-09-09,USA,Pro,Desktop,Email,Login,59,$40.88,3
E52689,U10875,2023-09-22,Australia,Enterprise,Mobile,Ads,Login,139,$341.18,0
E52690,U10327,2023-07-05,Canada,Pro,Tablet,Ads,Upgrade,124,$152.48,1
E52691,U10550,2024-07-13,USA,Free,Mobile,Email,Login,50,$405.36,0
E52692,U10518,2023-08-27,India,Pro,Tablet,Referral,Feature_Use,5,$197.28,1
E52693,U10345,2024-08-11,Canada,Basic,Desktop,Organic,Login,140,$101.59,2
E52694,U10632,2024-03-05,UK,Free,Tablet,Referral,Login,20,$163.3,0
E52695,U11036,2023-04-18,UK,Free,Desktop,Referral,Login,73,$141.28,0
E52696,U11127,2023-06-07,Australia,Basic,Mobile,Ads,Login,174,$165.97,0
E52697,U10113,2023-06-21,Germany,Free,Desktop,Email,Upgrade,102,$109.02,2
E52698,U10441,2023-03-04,India,Free,Tablet,Email,Login,77,$237.84,4
E52699,U10519,2023-02-17,Australia,Basic,Mobile,Organic,Login,148,$145.24,0
E52700,U10855,2023-03-19,UK,Pro,Mobile,Referral,Feature_Use,65,$81.94,2
E52701,U11183,2023-03-02,Germany,Free,Mobile,Organic,Login,141,$111.53,1
E52702,U10635,2023-04-26,Canada,Free,Mobile,Referral,Login,26,$181.29,2
E52703,U10955,2023-02-23,UK,Basic,Mobile,Email,Login,126,$92.82,2
E52704,U10075,2024-02-11,USA,Basic,Mobile,Ads,Upgrade,171,$460.12,0
E52705,U11101,2023-01-24,Canada,Pro,Tablet,Referral,Upgrade,36,$445.57,1
E52706,U10616,2023-02-13,USA,Pro,Mobile,Organic,Login,63,$47.92,0
E52707,U10133,2023-11-26,India,Free,Mobile,Email,Churn,134,$206.39,2
E52708,U10708,2023-03-03,USA,Free,Mobile,Ads,Login,12,$114.66,4
E52709,U10214,2023-12-16,Canada,Free,Mobile,Referral,Login,137,$198.43,1
E52710,U11049,2024-06-01,India,Free,Desktop,Organic,Upgrade,59,$63.93,1
E52711,U10839,2023-02-08,India,Free,Tablet,Email,Upgrade,101,$483.34,2
E52712,U10314,2023-01-31,India,Pro,Mobile,Referral,Upgrade,88,$218.05,1
E52713,U11078,2023-04-19,Australia,Free,Tablet,Ads,Login,4,$123.54,1
E52714,U11148,2023-05-07,USA,Free,Desktop,Referral,Login,159,$480.4,1
E52715,U10904,2024-03-12,Australia,Free,Tablet,Email,Login,160,$399.18,0
E52716,U11024,2023-08-25,Australia,Pro,Mobile,Ads,Login,62,$266.14,3
E52717,U11090,2024-07-04,Germany,Basic,Tablet,Ads,Login,28,$472.88,3
E52718,U10105,2024-01-05,USA,Basic,Mobile,Referral,Login,58,$345.39,2
E52719,U10007,2023-11-21,India,Free,Tablet,Referral,Login,13,$493.57,2
E52720,U10880,2023-01-07,USA,Basic,Tablet,Email,Churn,53,$468.59,0
E52721,U10193,2024-06-25,USA,Free,Mobile,Organic,Downgrade,63,$410.35,2
E52722,U10212,2023-05-20,Canada,Pro,Tablet,Email,Feature_Use,73,$339.69,3
E52723,U11160,2024-03-06,Germany,Free,Desktop,Organic,Login,174,$49.43,1
E52724,U10540,2023-07-12,India,Pro,Desktop,Email,Upgrade,79,$342.9,3
E52725,U10759,2023-08-31,Germany,Free,Mobile,Referral,Feature_Use,138,$210.91,0
E52726,U10870,2024-01-23,UK,Enterprise,Desktop,Ads,Feature_Use,89,$84.06,2
E52727,U10985,2023-12-07,Australia,Free,Desktop,Referral,Downgrade,29,$182.94,0
E52728,U10667,2023-11-10,India,Basic,Tablet,Ads,Churn,175,$123.71,0
E52729,U11031,2024-06-03,Australia,Free,Mobile,Email,Churn,158,$158.33,2
E52730,U10104,2023-12-02,USA,Basic,Tablet,Referral,Login,116,$135.54,3
E52731,U10361,2023-11-18,Germany,Pro,Mobile,Organic,Feature_Use,67,$354.87,0
E52732,U10884,2024-08-15,UK,Basic,Desktop,Email,Login,108,$7.84,2
E52733,U10336,2024-03-17,Australia,Basic,Desktop,Referral,Feature_Use,3,$256.06,1
E52734,U10998,2023-03-22,Canada,Pro,Desktop,Ads,Feature_Use,155,$168.34,3
E52735,U10861,2024-07-12,Germany,Basic,Tablet,Organic,Login,62,$491.29,0
E52736,U11108,2023-04-28,Australia,Basic,Mobile,Email,Login,54,$438.98,2
E52737,U11101,2024-06-14,India,Basic,Tablet,Referral,Feature_Use,106,$411.12,6
E52738,U11188,2023-01-17,Germany,Basic,Desktop,Referral,Login,92,$235.21,2
E52739,U11026,2023-01-27,UK,Basic,Mobile,Email,Login,10,$23.91,3
E52740,U10718,2023-05-13,India,Pro,Mobile,Organic,Login,176,$243.22,2
E52741,U11189,2023-01-01,Australia,Free,Tablet,Referral,Login,42,$447.2,3
E52742,U10059,2024-05-09,Germany,Free,Tablet,Email,Login,127,$1.09,1
E52743,U11134,2023-10-30,Canada,Free,Desktop,Ads,Upgrade,17,$385.8,0
E52744,U10201,2023-04-11,USA,Free,Tablet,Organic,Login,127,$71.58,0
E52745,U10513,2023-05-27,Australia,Free,Tablet,Organic,Login,68,$303.36,1
E52746,U10446,2024-05-11,Australia,Enterprise,Mobile,Email,Login,147,$231.98,0
E52747,U10952,2023-05-07,USA,Basic,Desktop,Ads,Feature_Use,170,$261.43,0
E52748,U10601,2023-11-10,Canada,Pro,Tablet,Referral,Login,68,$292.86,2
E52749,U10759,2024-08-07,UK,Basic,Tablet,Organic,Login,177,$226.08,1
E52750,U10814,2023-11-30,India,Free,Tablet,Referral,Feature_Use,127,$309.29,0
E52751,U10123,2023-07-26,India,Free,Desktop,Organic,Login,132,$137.99,1
E52752,U11172,2023-04-11,India,Free,Mobile,Organic,Login,20,$232.94,1
E52753,U10701,2023-07-20,Germany,Free,Mobile,Email,Login,78,$382.09,3
E52754,U10405,2023-07-27,Germany,Pro,Mobile,Email,Login,33,$226.31,4
E52755,U10003,2023-11-18,UK,Free,Tablet,Email,Login,113,$156.81,1
E52756,U10736,2023-12-28,India,Pro,Tablet,Referral,Feature_Use,56,$261.45,0
E52757,U10892,2023-04-08,UK,Free,Tablet,Email,Login,153,$383.05,2
E52758,U10110,2024-01-23,Canada,Basic,Tablet,Organic,Login,32,$369.16,0
E52759,U10163,2023-06-01,UK,Free,Mobile,Email,Upgrade,151,$298.18,1
E52760,U10992,2023-10-15,India,Free,Mobile,Ads,Feature_Use,169,$281.43,1
E52761,U10776,2024-06-21,Germany,Pro,Desktop,Organic,Upgrade,148,$112.06,1
E52762,U10345,2023-10-31,Australia,Basic,Tablet,Email,Downgrade,133,$286.19,1
E52763,U10357,2024-02-18,USA,Basic,Desktop,Ads,Upgrade,58,$161.03,0
E52764,U10759,2023-06-06,Canada,Enterprise,Tablet,Email,Feature_Use,20,$398.99,0
E52765,U10190,2024-03-15,India,Free,Mobile,Ads,Upgrade,41,$220.15,4
E52766,U10482,2024-04-08,Australia,Enterprise,Desktop,Organic,Login,116,$209.25,2
E52767,U10535,2023-04-02,Australia,Basic,Tablet,Organic,Churn,138,$195.33,1
E52768,U10550,2024-01-30,USA,Free,Tablet,Referral,Login,105,$328.85,0
E52769,U11124,2024-06-02,USA,Free,Tablet,Referral,Login,2,$316.61,2
E52770,U10845,2023-06-01,India,Basic,Mobile,Email,Login,100,$140.26,0
E52771,U10856,2023-04-23,India,Basic,Tablet,Email,Feature_Use,89,$262.73,1
E52772,U10925,2023-09-12,UK,Free,Tablet,Organic,Login,74,$496.64,0
E52773,U10534,2023-12-04,Canada,Free,Mobile,Email,Feature_Use,126,$82.74,0
E52774,U10837,2024-01-15,Germany,Free,Desktop,Ads,Feature_Use,67,$28.71,1
E52775,U10672,2023-09-24,India,Basic,Mobile,Email,Feature_Use,107,$250.24,0
E52776,U11057,2023-05-30,Canada,Free,Mobile,Organic,Upgrade,86,$416.46,2
E52777,U10575,2024-04-11,Germany,Free,Tablet,Referral,Login,141,$343.97,0
E52778,U10370,2023-07-28,USA,Basic,Mobile,Ads,Login,76,$290.0,1
E52779,U10047,2023-06-13,Canada,Free,Desktop,Organic,Login,141,$297.4,0
E52780,U10560,2024-07-08,Australia,Free,Mobile,Referral,Feature_Use,77,$310.3,1
E52781,U10460,2023-01-01,UK,Pro,Mobile,Organic,Feature_Use,92,$47.06,1
E52782,U10069,2023-04-03,Australia,Basic,Mobile,Email,Upgrade,156,$152.93,2
E52783,U10714,2023-05-10,Canada,Free,Tablet,Organic,Login,162,$166.01,1
E52784,U11057,2023-06-15,Canada,Pro,Mobile,Ads,Login,143,$200.64,3
E52785,U10281,2023-06-08,India,Free,Mobile,Organic,Login,6,$394.69,2
E52786,U10953,2024-06-27,Canada,Free,Tablet,Email,Login,136,$140.65,2
E52787,U11112,2023-04-04,Germany,Pro,Desktop,Referral,Feature_Use,83,$20.68,3
E52788,U10681,2024-07-28,India,Free,Mobile,Organic,Login,20,$196.49,1
E52789,U10565,2023-07-10,Germany,Basic,Tablet,Organic,Login,160,$304.7,0
E52790,U10866,2024-04-06,India,Free,Desktop,Email,Upgrade,122,$362.52,3
E52791,U10666,2024-01-31,USA,Free,Mobile,Organic,Login,44,$401.21,0
E52792,U11022,2023-10-23,UK,Free,Desktop,Organic,Feature_Use,104,$298.47,1
E52793,U11150,2023-07-01,UK,Basic,Desktop,Email,Login,71,$26.26,0
E52794,U10540,2024-07-15,Canada,Free,Desktop,Ads,Login,106,$209.78,1
E52795,U11111,2024-06-17,UK,Free,Mobile,Ads,Login,13,$354.12,1
E52796,U10751,2023-08-07,USA,Free,Mobile,Email,Feature_Use,137,$112.59,1
E52797,U11160,2024-08-14,India,Basic,Desktop,Ads,Login,154,$236.83,1
E52798,U10853,2024-01-04,Germany,Pro,Tablet,Ads,Login,120,$248.38,2
E52799,U10151,2023-11-19,Germany,Enterprise,Mobile,Ads,Feature_Use,166,$95.41,0
E52800,U10389,2024-06-30,Canada,Pro,Tablet,Ads,Upgrade,15,$161.65,0
E52801,U10740,2023-03-23,UK,Enterprise,Mobile,Ads,Login,120,$244.9,1
E52802,U10505,2023-09-02,India,Basic,Tablet,Organic,Churn,50,$159.15,2
E52803,U10930,2023-09-30,USA,Pro,Desktop,Referral,Downgrade,94,$2.07,2
E52804,U10373,2023-04-16,India,Basic,Desktop,Organic,Upgrade,64,$104.3,2
E52805,U10690,2024-02-07,Canada,Basic,Desktop,Organic,Login,73,$104.69,1
E52806,U10526,2024-01-08,Canada,Enterprise,Tablet,Organic,Feature_Use,136,$311.99,3
E52807,U11180,2023-10-17,Germany,Basic,Desktop,Ads,Feature_Use,117,$159.54,3
E52808,U10817,2024-02-08,Germany,Basic,Tablet,Organic,Downgrade,33,$493.81,2
E52809,U10537,2023-12-10,Germany,Free,Tablet,Email,Login,142,$56.14,0
E52810,U10226,2024-08-11,Canada,Basic,Mobile,Email,Feature_Use,58,$434.68,1
E52811,U10747,2023-09-24,Australia,Basic,Tablet,Organic,Login,99,$244.95,2
E52812,U10922,2023-05-06,India,Enterprise,Desktop,Referral,Feature_Use,142,$46.51,1
E52813,U10830,2023-06-11,India,Pro,Desktop,Email,Feature_Use,76,$254.12,4
E52814,U10998,2024-05-07,Australia,Free,Tablet,Email,Login,46,$86.56,1
E52815,U11161,2024-07-06,Australia,Pro,Mobile,Referral,Feature_Use,63,$178.74,1
E52816,U10114,2024-03-16,Canada,Pro,Tablet,Email,Login,124,$326.9,2
E52817,U11078,2023-01-01,Germany,Basic,Mobile,Ads,Login,10,$237.65,3
E52818,U10383,2023-12-23,USA,Enterprise,Desktop,Email,Login,88,$150.68,0
E52819,U10506,2024-07-01,Australia,Enterprise,Desktop,Organic,Feature_Use,23,$177.33,2
E52820,U11102,2023-05-31,USA,Pro,Mobile,Ads,Login,90,$278.78,4
E52821,U10289,2023-11-29,USA,Free,Mobile,Ads,Login,110,$59.38,0
E52822,U10777,2023-05-31,USA,Free,Desktop,Organic,Feature_Use,153,$155.7,3
E52823,U10746,2024-06-02,India,Free,Desktop,Referral,Downgrade,156,$460.41,0
E52824,U10232,2024-02-11,Australia,Free,Desktop,Referral,Login,110,$182.15,1
E52825,U11080,2024-08-17,UK,Enterprise,Tablet,Ads,Feature_Use,130,$330.08,3
E52826,U10261,2024-07-20,India,Basic,Mobile,Referral,Login,170,$362.98,1
E52827,U10941,2023-09-27,Germany,Basic,Tablet,Organic,Login,42,$285.64,1
E52828,U10795,2023-05-10,Canada,Free,Tablet,Ads,Login,132,$147.09,2
E52829,U10605,2024-02-16,Canada,Free,Desktop,Referral,Login,139,$72.77,0
E52830,U10225,2024-06-08,India,Enterprise,Mobile,Email,Login,30,$297.87,2
E52831,U10459,2024-04-02,Germany,Free,Mobile,Email,Churn,96,$146.59,3
E52832,U10904,2024-05-12,Germany,Basic,Tablet,Referral,Login,111,$232.59,1
E52833,U10436,2023-08-09,Canada,Pro,Tablet,Ads,Churn,31,$276.03,1
E52834,U10758,2023-01-09,USA,Free,Tablet,Referral,Churn,59,$403.27,0
E52835,U10250,2023-04-03,UK,Enterprise,Tablet,Organic,Feature_Use,106,$20.5,0
E52836,U10339,2024-04-13,UK,Free,Mobile,Referral,Upgrade,88,$62.34,1
E52837,U11142,2023-06-13,India,Free,Tablet,Ads,Upgrade,165,$477.02,2
E52838,U10847,2024-04-23,UK,Enterprise,Mobile,Email,Login,71,$168.6,1
E52839,U10494,2023-11-10,Australia,Free,Mobile,Ads,Login,97,$333.23,1
E52840,U11186,2023-05-11,Germany,Free,Desktop,Organic,Login,164,$317.53,0
E52841,U10369,2023-08-12,Germany,Pro,Tablet,Referral,Feature_Use,111,$35.96,2
E52842,U10994,2023-03-21,USA,Free,Desktop,Ads,Login,148,$228.53,0
E52843,U10616,2023-09-14,India,Pro,Tablet,Organic,Login,57,$335.72,3
E52844,U10532,2023-12-22,Germany,Free,Tablet,Organic,Upgrade,24,$314.57,4
E52845,U10113,2024-06-23,India,Free,Desktop,Referral,Login,80,$9.77,5
E52846,U10257,2023-02-07,Australia,Free,Desktop,Ads,Feature_Use,30,$101.37,2
E52847,U11006,2024-03-22,Canada,Pro,Mobile,Ads,Login,80,$358.76,2
E52848,U10507,2023-03-24,Germany,Free,Tablet,Email,Feature_Use,176,$1.25,1
E52849,U10663,2024-05-17,India,Free,Mobile,Ads,Feature_Use,25,$349.03,5
E52850,U10531,2024-06-08,Germany,Basic,Tablet,Organic,Login,168,$229.14,3
E52851,U10123,2023-03-10,Canada,Free,Mobile,Ads,Login,104,$234.3,3
E52852,U10228,2023-08-29,USA,Basic,Tablet,Email,Login,135,$312.13,3
E52853,U10735,2024-08-03,India,Free,Mobile,Ads,Feature_Use,109,$253.44,0
E52854,U10394,2023-05-22,USA,Basic,Tablet,Referral,Downgrade,3,$374.95,2
E52855,U11170,2024-05-05,India,Pro,Desktop,Organic,Upgrade,49,$149.23,3
E52856,U10636,2023-01-26,Australia,Basic,Tablet,Referral,Login,98,$251.5,0
E52857,U10914,2023-11-18,Germany,Free,Mobile,Referral,Login,43,$102.22,2
E52858,U10790,2023-03-26,India,Pro,Tablet,Referral,Login,160,$209.75,1
E52859,U11109,2024-02-20,Canada,Free,Mobile,Referral,Login,69,$328.75,3
E52860,U10684,2023-03-03,India,Free,Tablet,Referral,Feature_Use,171,$138.48,1
E52861,U10538,2024-05-09,India,Pro,Desktop,Email,Churn,118,$141.44,2
E52862,U10819,2023-07-21,Australia,Free,Mobile,Ads,Feature_Use,172,$229.04,3
E52863,U10882,2023-10-11,Germany,Basic,Mobile,Ads,Login,111,$489.9,0
E52864,U11150,2024-01-31,Canada,Free,Tablet,Referral,Churn,54,$445.1,1
E52865,U11111,2024-06-16,India,Free,Mobile,Referral,Login,43,$300.58,0
E52866,U11038,2024-06-22,Germany,Pro,Tablet,Organic,Login,7,$225.54,3
E52867,U10217,2023-03-21,UK,Free,Tablet,Organic,Churn,20,$360.26,3
E52868,U10376,2023-02-11,UK,Basic,Desktop,Ads,Feature_Use,170,$74.9,1
E52869,U10068,2023-04-19,Canada,Enterprise,Mobile,Referral,Login,72,$11.12,3
E52870,U10738,2024-06-29,UK,Pro,Desktop,Referral,Login,29,$183.03,3
E52871,U10177,2023-01-16,UK,Pro,Mobile,Ads,Login,163,$179.88,4
E52872,U10085,2023-03-29,Germany,Basic,Tablet,Email,Login,152,$363.56,1
E52873,U11096,2024-05-14,UK,Basic,Desktop,Organic,Upgrade,83,$145.99,1
E52874,U10251,2024-07-12,USA,Pro,Mobile,Ads,Churn,97,$146.75,0
E52875,U10895,2024-01-18,India,Basic,Tablet,Email,Feature_Use,2,$101.61,1
E52876,U10903,2023-03-14,India,Free,Tablet,Ads,Login,136,$313.0,2
E52877,U10476,2024-02-24,Germany,Free,Mobile,Referral,Upgrade,6,$474.16,0
E52878,U10953,2024-07-28,Australia,Free,Desktop,Referral,Login,113,$30.46,0
E52879,U10392,2023-04-27,Germany,Free,Desktop,Referral,Feature_Use,112,$178.36,2
E52880,U10753,2023-09-01,Australia,Pro,Mobile,Email,Login,119,$120.55,2
E52881,U10965,2024-01-16,Australia,Free,Mobile,Referral,Login,117,$127.63,1
E52882,U10724,2023-08-17,UK,Enterprise,Mobile,Ads,Login,73,$317.61,0
E52883,U10442,2024-07-30,Australia,Free,Tablet,Ads,Login,17,$347.29,2
E52884,U10644,2024-03-09,Australia,Free,Tablet,Organic,Feature_Use,91,$399.46,4
E52885,U10996,2024-01-22,Germany,Pro,Desktop,Email,Feature_Use,107,$230.16,0
E52886,U10942,2024-01-14,Germany,Basic,Desktop,Organic,Login,148,$182.94,2
E52887,U10109,2024-02-03,UK,Pro,Mobile,Ads,Feature_Use,60,$481.49,1
E52888,U10257,2023-08-19,USA,Free,Desktop,Email,Login,64,$202.3,1
E52889,U10551,2023-10-11,USA,Enterprise,Desktop,Referral,Feature_Use,103,$359.22,4
E52890,U10691,2023-09-26,Germany,Free,Mobile,Email,Feature_Use,171,$275.52,1
E52891,U11184,2024-01-07,Germany,Free,Mobile,Email,Upgrade,15,$74.49,5
E52892,U10726,2023-10-14,USA,Basic,Desktop,Organic,Login,179,$68.35,2
E52893,U11110,2024-02-23,Canada,Free,Tablet,Referral,Churn,48,$139.24,0
E52894,U11009,2024-05-31,Australia,Free,Mobile,Referral,Feature_Use,83,$355.68,3
E52895,U10956,2023-03-04,India,Free,Tablet,Referral,Downgrade,11,$356.57,2
E52896,U10655,2024-05-20,UK,Free,Mobile,Organic,Login,9,$200.36,2
E52897,U10403,2023-07-02,UK,Enterprise,Mobile,Ads,Login,67,$180.67,2
E52898,U10884,2023-12-06,Canada,Free,Tablet,Organic,Feature_Use,28,$33.22,1
E52899,U11169,2023-08-01,Germany,Enterprise,Desktop,Email,Feature_Use,117,$189.32,4
E52900,U11053,2024-04-03,Germany,Pro,Tablet,Ads,Login,58,$75.69,1
E52901,U10775,2023-06-17,UK,Pro,Tablet,Ads,Downgrade,128,$378.58,1
E52902,U10358,2023-10-13,Australia,Basic,Tablet,Email,Login,162,$151.73,2
E52903,U10154,2024-06-18,Germany,Free,Tablet,Referral,Upgrade,112,$462.29,2
E52904,U10817,2024-04-04,UK,Free,Mobile,Ads,Feature_Use,166,$269.36,0
E52905,U10124,2024-07-30,Canada,Free,Desktop,Email,Login,100,$410.98,1
E52906,U10124,2023-02-14,Germany,Basic,Mobile,Referral,Feature_Use,89,$152.12,0
E52907,U10116,2023-10-11,Australia,Basic,Mobile,Email,Login,141,$83.17,1
E52908,U11177,2023-07-13,Australia,Basic,Desktop,Organic,Login,141,$226.25,2
E52909,U10862,2023-11-18,Germany,Free,Desktop,Organic,Login,146,$311.22,0
E52910,U10024,2023-08-06,Canada,Free,Mobile,Ads,Login,90,$406.04,1
E52911,U10174,2023-06-16,Australia,Free,Mobile,Organic,Feature_Use,34,$253.8,2
E52912,U10526,2024-02-24,Germany,Basic,Tablet,Organic,Upgrade,153,$245.28,0
E52913,U10779,2024-05-11,Australia,Basic,Desktop,Organic,Login,72,$292.3,4
E52914,U10358,2024-02-27,Australia,Basic,Mobile,Email,Login,153,$105.17,0
E52915,U10975,2023-09-19,Australia,Basic,Desktop,Email,Downgrade,102,$244.8,0
E52916,U10789,2023-01-19,USA,Basic,Desktop,Organic,Churn,27,$209.0,1
E52917,U10991,2023-03-21,UK,Basic,Tablet,Organic,Churn,134,$243.57,1
E52918,U10674,2024-07-03,UK,Pro,Mobile,Email,Login,52,$38.38,5
E52919,U10776,2023-01-24,Canada,Pro,Mobile,Email,Login,93,$89.87,3
E52920,U10117,2023-10-10,USA,Basic,Tablet,Ads,Feature_Use,61,$221.99,0
E52921,U10905,2024-01-29,Australia,Basic,Desktop,Referral,Login,137,$210.82,1
E52922,U10861,2023-08-22,Germany,Pro,Mobile,Ads,Downgrade,112,$29.67,2
