Customer_ID,Age,Tenure,ServicePlan,PaymentMethod,MonthlyUsage,SupportCalls,Churn
12425,20,2,Premium,BankTransfer,129,6,1
12426,24,6,Standard,Cash,285,8,1
12427,53,29,Standard,CreditCard,143,2,1
12428,52,26,Standard,BankTransfer,229,6,1
12429,32,28,Premium,Cash,137,0,0
12430,57,7,Premium,Cash,,8,0
12431,20,34,Standard,Cash,126,5,0
12432,46,56,Standard,Cash,96,2,1
12433,47,10,Basic,CreditCard,72,1,1
12434,56,57,Premium,CreditCard,16,4,1
12435,35,47,Standard,CreditCard,266,2,1
12436,28,27,Standard,Cash,228,1,1
12437,60,39,Standard,CreditCard,159,1,1
12438,66,22,Premium,BankTransfer,52,1,0
12439,55,19,Standard,Cash,212,4,0
12440,57,9,Standard,BankTransfer,,2,0
12441,18,19,Standard,Cash,158,5,0
12442,46,2,Standard,BankTransfer,126,9,1
12443,27,61,Standard,BankTransfer,24,2,0
12444,45,59,Basic,BankTransfer,175,4,1
12445,48,70,Standard,CreditCard,288,7,0
12446,36,71,Basic,CreditCard,100,7,1
12447,20,70,Premium,Cash,220,3,1
12448,53,33,Premium,CreditCard,246,6,0
12449,60,65,Premium,CreditCard,213,0,0
12450,32,25,Premium,CreditCard,,1,0
12451,50,70,Premium,Cash,188,0,0
12452,58,28,Standard,Cash,257,3,0
12453,60,18,Standard,CreditCard,55,5,1
12454,68,63,Premium,Cash,258,1,1
12455,62,49,Standard,Cash,247,1,1
12456,43,66,Basic,Cash,255,6,0
12457,33,40,Basic,CreditCard,103,7,1
12458,53,66,Standard,CreditCard,69,1,1
12459,50,4,Premium,BankTransfer,178,7,0
12460,37,34,Premium,BankTransfer,,3,1
12461,30,5,Basic,BankTransfer,16,5,1
12462,50,22,Standard,Cash,244,1,0
12463,22,20,Basic,BankTransfer,285,8,1
12464,54,47,Standard,BankTransfer,181,7,0
12465,31,34,Premium,Cash,149,9,1
12466,44,44,Basic,Cash,68,3,1
12467,40,6,Standard,CreditCard,243,2,1
12468,31,56,Premium,BankTransfer,171,0,0
12469,57,29,Standard,CreditCard,253,4,1
12470,21,53,Premium,Cash,,2,0
12471,56,1,Standard,BankTransfer,139,3,0
12472,69,59,Basic,BankTransfer,198,1,1
12473,36,48,Standard,BankTransfer,30,8,0
12474,64,7,Basic,CreditCard,149,3,1
12475,21,32,Basic,BankTransfer,261,3,0
12476,47,61,Basic,CreditCard,87,9,0
12477,36,57,Premium,CreditCard,232,4,0
12478,48,51,Basic,Cash,97,7,1
12479,48,19,Basic,BankTransfer,149,7,0
12480,26,27,Basic,CreditCard,,4,0
12481,30,63,Premium,BankTransfer,237,3,1
12482,31,60,Standard,BankTransfer,23,6,1
12483,63,61,Premium,Cash,161,9,0
12484,27,61,Premium,CreditCard,163,2,1
12485,65,45,Standard,CreditCard,205,0,1
12486,48,21,Standard,Cash,73,2,1
12487,54,44,Basic,CreditCard,177,6,0
12488,40,1,Basic,CreditCard,166,5,0
12489,44,44,Standard,CreditCard,155,9,0
12490,23,62,Standard,Cash,,0,1
12491,43,61,Premium,CreditCard,132,1,0
12492,19,50,Premium,BankTransfer,106,2,1
12493,62,41,Premium,Cash,75,9,1
12494,30,33,Standard,Cash,277,9,1
12495,68,12,Basic,Cash,287,4,0
12496,67,2,Premium,CreditCard,151,8,1
12497,36,21,Premium,Cash,274,7,0
12498,18,14,Standard,CreditCard,211,0,1
12499,57,34,Premium,BankTransfer,272,7,1
12500,49,64,Standard,Cash,,3,0
12501,39,23,Basic,Cash,285,4,0
12502,65,50,Premium,Cash,88,4,0
12503,46,14,Premium,BankTransfer,189,2,0
12504,19,46,Premium,CreditCard,124,7,0
12505,57,5,Standard,Cash,225,2,0
12506,55,66,Standard,BankTransfer,203,0,0
12507,65,22,Basic,CreditCard,29,4,1
12508,28,70,Standard,Cash,290,7,0
12509,34,2,Premium,CreditCard,130,5,1
12510,68,29,Premium,Cash,,4,1
12511,60,61,Standard,BankTransfer,12,0,0
12512,25,71,Basic,CreditCard,56,2,0
12513,39,16,Standard,BankTransfer,149,2,0
12514,21,64,Standard,Cash,197,8,0
12515,28,14,Premium,BankTransfer,234,7,0
12516,25,43,Premium,CreditCard,293,8,0
12517,26,43,Premium,CreditCard,84,1,0
12518,43,70,Standard,Cash,90,8,1
12519,19,55,Standard,CreditCard,241,7,0
12520,33,31,Basic,Cash,,2,0
12521,48,40,Premium,BankTransfer,258,7,0
12522,23,27,Basic,BankTransfer,206,4,0
12523,38,52,Premium,BankTransfer,120,9,1
12524,43,7,Basic,Cash,203,8,0
12525,36,46,Premium,BankTransfer,86,1,1
12526,45,33,Standard,Cash,29,0,0
12527,25,8,Premium,BankTransfer,20,1,0
12528,31,5,Basic,BankTransfer,141,1,1
12529,41,61,Basic,CreditCard,189,5,1
12530,65,60,Premium,BankTransfer,,8,0
12531,61,24,Standard,BankTransfer,131,8,0
12532,54,7,Premium,Cash,148,5,0
12533,43,61,Standard,CreditCard,59,2,1
12534,48,36,Premium,Cash,226,3,0
12535,68,27,Standard,BankTransfer,218,4,0
12536,49,29,Premium,BankTransfer,62,1,1
12537,67,20,Premium,CreditCard,151,9,0
12538,58,70,Standard,BankTransfer,27,8,0
12539,19,3,Standard,Cash,118,0,0
12540,42,39,Premium,Cash,,0,0
12541,69,45,Basic,CreditCard,262,4,0
12542,61,68,Standard,BankTransfer,112,3,0
12543,19,31,Basic,CreditCard,104,9,1
12544,59,38,Basic,BankTransfer,196,5,0
12545,18,6,Basic,BankTransfer,59,9,0
12546,53,8,Basic,BankTransfer,198,8,0
12547,29,28,Premium,Cash,154,0,0
12548,26,15,Standard,CreditCard,133,0,1
12549,53,8,Premium,Cash,63,6,1
12550,58,54,Premium,Cash,,2,1
12551,45,6,Premium,Cash,169,9,1
12552,55,29,Premium,CreditCard,287,9,1
12553,50,34,Premium,Cash,257,9,0
12554,59,7,Standard,Cash,165,2,1
12555,63,40,Premium,BankTransfer,234,8,1
12556,39,13,Premium,BankTransfer,31,4,1
12557,42,62,Premium,Cash,238,6,0
12558,35,65,Basic,CreditCard,172,5,1
12559,23,41,Premium,Cash,293,0,0
12560,35,42,Standard,CreditCard,,3,0
12561,69,66,Standard,BankTransfer,95,7,0
12562,33,11,Standard,CreditCard,47,6,0
12563,32,50,Basic,Cash,190,4,1
12564,65,71,Standard,BankTransfer,112,4,0
12565,25,35,Basic,CreditCard,96,8,0
12566,30,20,Standard,Cash,15,8,1
12567,60,28,Basic,Cash,151,5,0
12568,24,37,Standard,CreditCard,45,8,0
12569,34,3,Premium,CreditCard,86,6,0
12570,67,59,Standard,CreditCard,,5,1
12571,49,27,Standard,Cash,247,1,1
12572,39,32,Standard,BankTransfer,54,2,0
12573,68,48,Premium,BankTransfer,121,8,0
12574,30,46,Basic,Cash,271,0,0
12575,64,47,Basic,CreditCard,119,6,1
12576,40,40,Premium,Cash,220,0,0
12577,46,3,Premium,Cash,236,9,0
12578,39,29,Basic,Cash,56,6,1
12579,18,58,Basic,Cash,31,7,1
12580,46,50,Basic,BankTransfer,,2,1
12581,65,10,Basic,CreditCard,250,1,1
12582,22,61,Basic,Cash,214,4,0
12583,52,61,Premium,Cash,113,2,0
12584,27,23,Basic,CreditCard,22,9,0
12585,36,6,Basic,CreditCard,86,6,0
12586,54,60,Standard,Cash,21,9,1
12587,24,27,Premium,Cash,14,1,1
12588,63,55,Premium,CreditCard,214,6,1
12589,52,31,Basic,CreditCard,136,1,0
12590,62,30,Standard,BankTransfer,,6,0
12591,30,67,Standard,Cash,24,6,1
12592,27,13,Basic,CreditCard,75,3,1
12593,19,59,Standard,CreditCard,217,9,1
12594,23,54,Basic,BankTransfer,234,2,1
12595,25,21,Premium,BankTransfer,107,8,1
12596,53,43,Standard,CreditCard,64,0,1
12597,42,11,Basic,Cash,226,3,0
12598,61,67,Basic,Cash,227,9,0
12599,64,38,Basic,Cash,249,3,0
12600,57,24,Premium,BankTransfer,,7,0
12601,24,51,Standard,CreditCard,279,3,1
12602,63,61,Premium,CreditCard,152,9,0
12603,40,46,Premium,BankTransfer,172,4,0
12604,36,43,Standard,Cash,168,3,0
12605,63,27,Premium,CreditCard,210,0,1
12606,39,30,Basic,Cash,272,7,1
12607,30,63,Standard,CreditCard,224,1,1
12608,38,10,Premium,BankTransfer,23,9,1
12609,18,3,Standard,BankTransfer,290,4,1
12610,36,60,Premium,Cash,,9,0
12611,50,27,Basic,BankTransfer,271,1,0
12612,21,45,Premium,CreditCard,29,4,0
12613,59,62,Standard,BankTransfer,90,3,0
12614,20,24,Premium,Cash,105,9,1
12615,44,46,Basic,BankTransfer,196,5,0
12616,69,44,Basic,CreditCard,143,2,1
12617,58,63,Basic,BankTransfer,176,5,1
12618,52,4,Premium,CreditCard,147,1,0
12619,45,16,Standard,Cash,146,2,1
12620,23,51,Premium,CreditCard,,1,0
12621,23,48,Premium,BankTransfer,171,4,0
12622,61,65,Premium,BankTransfer,214,4,1
12623,40,69,Standard,Cash,84,7,1
12624,50,45,Basic,BankTransfer,224,5,0
12625,33,3,Basic,Cash,198,6,0
12626,41,17,Basic,Cash,216,8,0
12627,22,37,Standard,CreditCard,126,3,1
12628,58,5,Premium,BankTransfer,276,5,0
12629,59,47,Premium,CreditCard,22,6,1
12630,30,44,Premium,Cash,,2,1
12631,64,33,Standard,Cash,104,7,1
12632,29,21,Premium,Cash,250,3,1
12633,22,67,Standard,CreditCard,31,3,1
12634,54,68,Basic,CreditCard,47,1,0
12635,48,32,Basic,Cash,151,8,1
12636,45,24,Standard,BankTransfer,271,8,0
12637,45,35,Basic,BankTransfer,247,9,1
12638,47,18,Standard,BankTransfer,40,9,1
12639,35,67,Premium,Cash,60,4,1
12640,61,54,Basic,Cash,,7,0
12641,44,26,Basic,BankTransfer,144,7,0
12642,52,60,Premium,CreditCard,251,0,1
12643,43,65,Premium,BankTransfer,126,2,1
12644,56,51,Standard,CreditCard,164,1,0
12645,66,60,Basic,BankTransfer,22,4,0
12646,68,59,Premium,Cash,14,2,1
12647,35,17,Basic,BankTransfer,74,6,0
12648,50,21,Basic,CreditCard,154,1,0
12649,42,67,Basic,CreditCard,174,2,0
12650,48,28,Basic,BankTransfer,,6,1
12651,54,44,Standard,Cash,268,2,0
12652,19,70,Premium,Cash,254,2,0
12653,50,62,Basic,CreditCard,137,4,1
12654,56,42,Premium,Cash,231,0,0
12655,60,22,Premium,BankTransfer,233,2,0
12656,60,38,Standard,CreditCard,87,1,0
12657,49,14,Standard,CreditCard,26,1,0
12658,35,26,Basic,BankTransfer,92,2,1
12659,34,40,Basic,BankTransfer,184,1,0
12660,51,54,Standard,BankTransfer,,2,0
12661,56,13,Premium,Cash,151,4,1
12662,24,19,Premium,Cash,76,9,0
12663,59,42,Standard,Cash,233,9,1
12664,52,41,Basic,BankTransfer,148,6,1
12665,47,50,Basic,Cash,267,3,0
12666,29,3,Basic,Cash,282,6,1
12667,52,31,Standard,BankTransfer,179,4,1
12668,28,15,Standard,BankTransfer,134,8,1
12669,61,54,Premium,BankTransfer,288,3,0
12670,21,53,Standard,CreditCard,,2,1
12671,42,45,Basic,BankTransfer,223,1,0
12672,65,38,Premium,BankTransfer,87,9,0
12673,49,50,Basic,Cash,115,3,1
12674,37,24,Basic,CreditCard,29,1,0
12675,67,17,Premium,Cash,120,3,0
12676,48,18,Basic,CreditCard,190,2,1
12677,21,42,Premium,BankTransfer,154,8,1
12678,55,17,Basic,CreditCard,145,4,0
12679,64,16,Basic,BankTransfer,272,2,1
12680,18,52,Premium,CreditCard,,6,0
12681,20,36,Basic,Cash,174,1,1
12682,54,39,Basic,CreditCard,39,9,0
12683,39,25,Premium,CreditCard,61,5,1
12684,34,42,Premium,BankTransfer,94,0,0
12685,31,21,Premium,Cash,179,7,1
12686,58,68,Standard,Cash,164,5,0
12687,52,59,Basic,BankTransfer,268,7,1
12688,30,30,Premium,BankTransfer,25,3,1
12689,52,57,Basic,Cash,214,2,1
12690,60,33,Premium,CreditCard,,9,0
12691,19,53,Basic,Cash,252,3,0
12692,64,16,Basic,Cash,126,6,0
12693,30,49,Premium,Cash,107,5,0
12694,68,5,Premium,BankTransfer,51,8,1
12695,33,60,Standard,BankTransfer,131,6,0
12696,35,71,Premium,CreditCard,233,2,1
12697,24,55,Premium,CreditCard,118,9,0
12698,62,35,Premium,Cash,298,4,1
12699,53,69,Standard,BankTransfer,38,7,0
12700,58,42,Basic,Cash,,4,1
12701,47,69,Standard,BankTransfer,240,4,1
12702,59,24,Basic,Cash,203,2,1
12703,58,71,Premium,CreditCard,17,3,0
12704,24,71,Premium,Cash,52,8,1
12705,32,55,Premium,BankTransfer,122,8,0
12706,57,14,Standard,BankTransfer,277,2,0
12707,36,55,Standard,Cash,49,4,0
12708,60,15,Premium,CreditCard,14,7,1
12709,54,5,Standard,Cash,119,4,1
12710,19,4,Premium,Cash,,6,1
12711,59,30,Standard,BankTransfer,170,9,0
12712,65,53,Premium,BankTransfer,197,2,1
12713,30,30,Standard,CreditCard,82,1,1
12714,57,61,Basic,Cash,240,1,0
12715,58,71,Premium,CreditCard,43,8,0
12716,60,68,Standard,Cash,81,0,0
12717,60,55,Standard,CreditCard,298,0,0
12718,48,71,Premium,Cash,65,1,1
12719,33,42,Standard,CreditCard,85,5,1
12720,59,29,Basic,Cash,,5,1
12721,61,35,Basic,BankTransfer,240,5,0
12722,23,45,Standard,Cash,158,5,1
12723,45,29,Premium,Cash,205,5,1
12724,49,70,Standard,BankTransfer,245,7,1
12725,61,3,Standard,Cash,186,5,1
12726,27,57,Basic,CreditCard,20,8,1
12727,67,66,Standard,Cash,132,4,1
12728,35,22,Premium,CreditCard,227,3,0
12729,21,27,Basic,BankTransfer,142,0,1
12730,26,22,Standard,CreditCard,,1,1
12731,24,49,Premium,BankTransfer,167,3,0
12732,67,24,Basic,CreditCard,75,8,1
12733,25,27,Premium,BankTransfer,153,3,0
12734,60,36,Premium,Cash,219,7,1
12735,24,17,Premium,CreditCard,99,1,1
12736,58,56,Standard,BankTransfer,21,0,1
12737,57,10,Basic,Cash,35,8,1
12738,20,54,Standard,Cash,260,9,0
12739,34,38,Basic,BankTransfer,251,5,1
12740,19,4,Premium,BankTransfer,,9,1
12741,32,50,Premium,CreditCard,62,4,1
12742,63,61,Standard,BankTransfer,94,2,1
12743,46,21,Premium,Cash,185,8,1
12744,67,36,Premium,BankTransfer,54,1,1
12745,65,46,Premium,CreditCard,212,9,1
12746,69,71,Basic,CreditCard,140,7,0
12747,39,44,Basic,CreditCard,86,3,0
12748,21,64,Standard,CreditCard,166,6,0
12749,69,18,Basic,CreditCard,170,7,0
12750,23,13,Premium,CreditCard,,0,0
12751,55,13,Premium,BankTransfer,276,9,1
12752,43,25,Premium,CreditCard,132,0,1
12753,28,5,Standard,BankTransfer,299,8,1
12754,43,39,Premium,BankTransfer,232,8,0
12755,34,29,Premium,Cash,245,9,1
12756,41,57,Standard,BankTransfer,133,0,0
12757,45,46,Basic,BankTransfer,159,4,1
12758,52,33,Basic,BankTransfer,44,3,0
12759,48,10,Basic,CreditCard,24,9,0
12760,30,58,Standard,BankTransfer,,3,0
12761,52,25,Standard,Cash,38,1,0
12762,33,39,Premium,BankTransfer,25,4,1
12763,32,16,Premium,CreditCard,10,1,0
12764,60,60,Standard,BankTransfer,43,2,0
12765,35,28,Standard,CreditCard,113,7,0
12766,64,44,Premium,CreditCard,298,8,1
12767,54,58,Premium,CreditCard,152,8,0
12768,65,32,Premium,BankTransfer,195,6,0
12769,65,63,Basic,BankTransfer,190,3,0
12770,66,45,Basic,BankTransfer,,8,0
12771,58,53,Premium,Cash,67,0,0
12772,44,61,Standard,Cash,86,1,0
12773,52,50,Basic,CreditCard,158,9,1
12774,69,27,Premium,Cash,48,4,0
12775,62,26,Basic,BankTransfer,10,4,0
12776,52,3,Standard,BankTransfer,58,4,0
12777,45,39,Standard,BankTransfer,97,7,0
12778,56,65,Standard,Cash,79,9,1
12779,55,35,Premium,CreditCard,256,1,0
12780,26,53,Premium,Cash,,9,0
12781,29,46,Basic,CreditCard,89,8,1
12782,32,68,Premium,BankTransfer,249,4,1
12783,38,22,Premium,CreditCard,94,6,0
12784,69,60,Premium,Cash,90,8,1
12785,52,6,Basic,Cash,76,4,0
12786,59,52,Premium,Cash,97,3,1
12787,50,29,Standard,BankTransfer,107,8,1
12788,68,43,Premium,BankTransfer,268,7,0
12789,36,34,Premium,Cash,176,2,1
12790,40,31,Standard,BankTransfer,,3,1
12791,30,46,Basic,Cash,233,8,1
12792,61,4,Premium,CreditCard,295,0,0
12793,18,2,Premium,CreditCard,76,6,1
12794,68,5,Premium,BankTransfer,185,9,0
12795,46,46,Premium,BankTransfer,113,2,0
12796,41,19,Standard,BankTransfer,237,9,1
12797,33,38,Premium,BankTransfer,281,6,0
12798,42,59,Basic,CreditCard,169,8,1
12799,40,20,Standard,Cash,199,9,1
12800,45,68,Standard,Cash,,0,1
12801,64,53,Basic,BankTransfer,223,3,0
12802,33,55,Premium,Cash,111,2,0
12803,60,39,Premium,BankTransfer,49,5,1
12804,55,36,Premium,Cash,215,3,0
12805,28,58,Basic,BankTransfer,208,4,1
12806,20,15,Standard,BankTransfer,146,4,0
12807,32,1,Premium,Cash,162,2,1
12808,18,9,Basic,BankTransfer,142,6,0
12809,24,23,Basic,Cash,14,5,0
12810,18,52,Premium,CreditCard,,8,1
12811,66,26,Basic,BankTransfer,227,4,0
12812,49,60,Premium,BankTransfer,254,2,0
12813,26,18,Premium,CreditCard,211,4,1
12814,46,58,Premium,BankTransfer,96,9,0
12815,43,65,Standard,CreditCard,122,8,1
12816,40,69,Basic,Cash,174,4,1
12817,62,14,Standard,CreditCard,243,6,0
12818,60,46,Premium,Cash,162,0,1
12819,46,69,Basic,CreditCard,69,6,0
12820,69,32,Premium,CreditCard,,3,0
12821,55,51,Basic,CreditCard,125,4,1
12822,50,69,Premium,BankTransfer,77,7,1
12823,24,15,Basic,BankTransfer,173,7,0
12824,29,53,Premium,BankTransfer,290,4,0
12825,48,71,Premium,BankTransfer,17,1,1
12826,49,69,Standard,Cash,290,5,0
12827,37,15,Standard,CreditCard,39,5,0
12828,68,30,Basic,Cash,124,0,1
12829,34,24,Basic,CreditCard,197,4,1
12830,53,35,Standard,CreditCard,,3,0
12831,20,69,Premium,Cash,56,0,1
12832,18,12,Premium,CreditCard,187,7,0
12833,67,46,Basic,BankTransfer,51,7,1
12834,44,69,Basic,BankTransfer,187,1,0
12835,64,36,Premium,Cash,272,9,1
12836,57,48,Standard,Cash,13,8,1
12837,50,67,Basic,Cash,114,2,0
12838,37,54,Premium,BankTransfer,182,2,0
12839,31,36,Basic,CreditCard,296,3,1
12840,53,52,Standard,Cash,,6,1
12841,22,22,Basic,CreditCard,70,1,1
12842,40,38,Premium,CreditCard,182,9,0
12843,62,62,Standard,Cash,12,1,1
12844,32,65,Premium,Cash,12,8,0
12845,23,3,Standard,BankTransfer,92,3,0
12846,50,8,Premium,Cash,269,6,1
12847,36,39,Basic,BankTransfer,68,8,1
12848,30,18,Standard,BankTransfer,44,6,0
12849,46,3,Standard,CreditCard,188,4,1
12850,23,18,Standard,BankTransfer,,0,0
12851,32,1,Basic,CreditCard,175,8,0
12852,33,26,Standard,BankTransfer,77,7,0
12853,41,52,Basic,Cash,252,4,1
12854,40,12,Basic,CreditCard,286,8,1
12855,65,38,Standard,Cash,178,7,1
12856,27,41,Premium,CreditCard,98,3,1
12857,58,53,Standard,BankTransfer,268,1,1
12858,58,13,Premium,CreditCard,246,8,1
12859,66,13,Premium,Cash,199,8,0
12860,34,18,Standard,CreditCard,,6,0
12861,66,19,Standard,Cash,233,7,1
12862,61,19,Premium,CreditCard,93,3,0
12863,62,70,Standard,BankTransfer,24,9,0
12864,47,48,Standard,CreditCard,203,3,1
12865,61,71,Basic,Cash,263,0,1
12866,63,71,Premium,BankTransfer,254,8,0
12867,27,28,Basic,CreditCard,39,9,1
12868,36,19,Standard,BankTransfer,176,8,1
12869,46,48,Standard,Cash,244,4,0
12870,19,29,Basic,BankTransfer,,6,0
12871,53,48,Basic,Cash,194,2,0
12872,36,19,Standard,CreditCard,16,7,0
12873,24,47,Premium,Cash,95,8,0
12874,43,60,Basic,Cash,224,7,1
12875,32,48,Premium,Cash,32,4,0
12876,64,20,Standard,Cash,271,5,0
12877,55,19,Premium,CreditCard,195,2,0
12878,20,42,Premium,Cash,23,2,0
12879,55,49,Standard,Cash,293,6,0
12880,33,15,Standard,CreditCard,,8,0
12881,19,60,Standard,Cash,65,8,1
12882,48,68,Premium,CreditCard,130,1,0
12883,45,27,Basic,CreditCard,162,6,1
12884,24,55,Standard,Cash,141,7,0
12885,47,15,Standard,BankTransfer,38,0,0
12886,60,52,Basic,CreditCard,242,9,0
12887,24,31,Standard,CreditCard,120,3,0
12888,53,7,Standard,BankTransfer,123,8,0
12889,46,13,Basic,BankTransfer,272,8,1
12890,41,54,Premium,Cash,,4,0
12891,69,13,Premium,BankTransfer,165,6,1
12892,56,20,Premium,CreditCard,49,5,0
12893,21,10,Standard,BankTransfer,285,3,1
12894,46,52,Basic,CreditCard,210,6,1
12895,61,37,Premium,Cash,172,2,0
12896,22,52,Basic,BankTransfer,147,0,0
12897,46,27,Premium,BankTransfer,250,1,0
12898,47,34,Premium,Cash,68,6,1
12899,46,62,Standard,Cash,158,9,1
12900,43,16,Premium,BankTransfer,,3,1
12901,36,59,Premium,BankTransfer,225,6,0
12902,43,21,Basic,BankTransfer,138,7,1
12903,54,16,Standard,BankTransfer,183,6,1
12904,44,13,Standard,CreditCard,136,4,1
12905,47,33,Premium,BankTransfer,72,0,0
12906,68,54,Standard,CreditCard,160,5,0
12907,47,69,Basic,Cash,283,6,0
12908,20,27,Standard,CreditCard,292,3,0
12909,60,52,Premium,Cash,53,2,0
12910,24,65,Standard,BankTransfer,,5,0
12911,66,44,Standard,Cash,70,9,0
12912,26,30,Premium,Cash,149,2,0
12913,58,23,Standard,CreditCard,236,9,0
12914,59,16,Standard,Cash,281,7,0
12915,30,55,Premium,BankTransfer,109,4,1
12916,32,18,Premium,BankTransfer,126,5,0
12917,22,17,Basic,Cash,201,2,1
12918,46,52,Premium,Cash,132,0,0
12919,52,45,Premium,BankTransfer,278,0,1
12920,44,56,Standard,BankTransfer,,4,0
12921,44,54,Premium,BankTransfer,17,4,0
12922,25,9,Standard,CreditCard,193,0,0
12923,49,17,Premium,CreditCard,145,5,1
12924,37,27,Basic,BankTransfer,224,8,0
12925,27,37,Basic,BankTransfer,182,3,0
12926,30,22,Standard,CreditCard,161,7,0
12927,46,67,Standard,BankTransfer,30,6,1
12928,52,38,Standard,BankTransfer,150,5,0
12929,25,44,Basic,CreditCard,13,1,0
12930,46,36,Basic,CreditCard,,8,1
12931,48,25,Premium,CreditCard,205,9,0
12932,58,42,Premium,BankTransfer,158,5,0
12933,47,13,Standard,BankTransfer,82,9,0
12934,39,56,Basic,BankTransfer,114,0,0
12935,38,51,Premium,BankTransfer,141,9,0
12936,29,50,Basic,CreditCard,34,4,0
12937,28,52,Basic,Cash,16,5,1
12938,19,33,Standard,BankTransfer,182,7,1
12939,67,25,Basic,BankTransfer,14,9,0
12940,58,58,Standard,BankTransfer,,3,0
12941,19,40,Premium,CreditCard,171,8,0
12942,51,38,Basic,Cash,100,2,0
12943,20,3,Standard,BankTransfer,261,7,0
12944,33,16,Basic,CreditCard,70,1,0
12945,68,2,Basic,BankTransfer,211,5,0
12946,21,23,Premium,BankTransfer,128,0,1
12947,40,30,Standard,BankTransfer,120,3,1
12948,67,10,Basic,Cash,214,9,0
12949,37,65,Basic,CreditCard,65,8,1
12950,42,22,Premium,Cash,,6,1
12951,47,52,Basic,CreditCard,82,9,0
12952,35,56,Standard,CreditCard,176,9,1
12953,59,33,Standard,BankTransfer,35,3,0
12954,28,30,Standard,BankTransfer,283,6,0
12955,46,24,Basic,Cash,24,2,0
12956,34,5,Basic,CreditCard,287,3,0
12957,43,53,Standard,Cash,13,0,1
12958,40,55,Basic,BankTransfer,30,0,0
12959,69,23,Premium,Cash,55,3,1
12960,65,10,Standard,BankTransfer,,8,0
12961,37,33,Premium,Cash,288,0,1
12962,62,62,Premium,Cash,282,1,0
12963,19,27,Basic,Cash,105,4,0
12964,41,7,Basic,Cash,249,6,0
12965,48,27,Standard,CreditCard,75,1,0
12966,44,10,Basic,Cash,248,6,1
12967,19,57,Premium,BankTransfer,227,4,0
12968,31,30,Basic,CreditCard,69,5,1
12969,21,3,Standard,CreditCard,271,2,0
12970,66,29,Basic,CreditCard,,9,0
12971,30,14,Premium,CreditCard,93,5,1
12972,53,25,Premium,CreditCard,35,1,0
12973,52,10,Standard,Cash,242,9,0
12974,61,49,Standard,Cash,171,9,1
12975,25,38,Basic,Cash,248,4,1
12976,19,71,Basic,BankTransfer,83,4,1
12977,23,14,Standard,BankTransfer,231,5,1
12978,48,30,Premium,Cash,269,2,1
12979,27,40,Basic,Cash,235,1,1
12980,61,12,Standard,CreditCard,,2,0
12981,38,14,Standard,Cash,78,3,1
12982,59,1,Premium,BankTransfer,18,7,0
12983,27,68,Standard,CreditCard,290,6,1
12984,40,49,Basic,Cash,49,0,0
12985,20,18,Basic,CreditCard,204,6,1
12986,49,36,Standard,Cash,290,2,1
12987,37,64,Standard,Cash,155,3,1
12988,27,28,Premium,CreditCard,196,9,0
12989,46,32,Premium,CreditCard,171,6,0
12990,58,25,Standard,BankTransfer,,1,0
12991,69,47,Basic,Cash,251,8,1
12992,68,20,Premium,BankTransfer,249,4,0
12993,63,33,Standard,BankTransfer,66,3,1
12994,51,30,Premium,Cash,203,8,0
12995,54,37,Premium,Cash,80,8,1
12996,37,53,Premium,BankTransfer,171,1,0
12997,25,69,Premium,BankTransfer,63,8,1
12998,24,8,Premium,BankTransfer,74,0,1
12999,23,1,Premium,Cash,254,0,1
13000,28,7,Basic,CreditCard,,5,1
13001,61,62,Premium,Cash,162,0,0
13002,35,58,Standard,BankTransfer,250,5,1
